时间,标题,链接,标签,公众号
1747793352,国际访问学者｜讲座预告：以大学第三使命推动人工智能与机器人技术发展,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535351&idx=2&sn=c8c927f4a43a4e3ea1a27a2aa287d402&chksm=9ae7f005ad907913659c1a4e89abfda81c4cd46ab14aee42fa4048eb360c59fd9b0934254bc3#rd,0,南大全球交流
1747714826,项目宣讲丨UT-INSA和中国国家留学基金委联合培养博士生项目说明会,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535341&idx=1&sn=9702d9c3557028b61c2e70adf97bcae8&chksm=9ae7f01fad907909efbae46e3172382d74824eaafe92c77b70e2c1b1c8c61b07ea0d92884bc6#rd,0,南大全球交流
1747714826,国际访问学者｜南京大学会计学系帕乔利论坛,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535341&idx=2&sn=26ec026a35fd02084e23f2e859073196&chksm=9ae7f01fad90790940d3a550d48f540a16fb8283d4e31b59ec65ee0c0225f0fe6e583b010d44#rd,0,南大全球交流
1747437093,谈哲敏校长率团访问沙特、卡塔尔 推进南京大学与西亚地区务实合作,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535311&idx=1&sn=c4e1982220fafb0d8b0f3139b73fe5cf&chksm=9ae7f03dad90792b967b9c0051f20a4b0309f989ac8af003ec9a3c60e797f25f66a0ccfe4a21#rd,0,南大全球交流
1747437093,国际访问学者｜讲座预告：经济与管理前沿讲座,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535311&idx=2&sn=c47c6970bcaf8ac09f4336b42d1c33b5&chksm=9ae7f03dad90792b520d13f813f76a9aa7617f24b70d0d992ed71902b216497e5c4b40c0408a#rd,0,南大全球交流
1747377866,“艺术、人工智能与全球人文”国际暑期学校,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535297&idx=1&sn=71ab403b1965ae387278f90f67b8371d&chksm=9ae7f033ad9079256a4203528dca4fbbe3c83916d85a999a17b5b668561a10db1d836a4127c6#rd,0,南大全球交流
1747377866,转载丨中国驻英国使领馆安全提醒,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535297&idx=2&sn=4c2dfb287378c8ef8e26df3ed8c50f42&chksm=9ae7f033ad9079257dc8247122463778872c55d899534d0d454d50c6fe8982d04ce219a8d353#rd,0,南大全球交流
1747290196,国际访问学者｜讲座预告：语言学系列讲座,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535277&idx=1&sn=c36a46aee8a5b1faec0f0f0d62a9b2ca&chksm=9ae7f05fad907949583a8c778660429443c88c4764e5d8a50ec6b9a0f9813e09a449c1b670c0#rd,0,南大全球交流
1747209368,学院风采｜社会学院：“全球视野与中国路径：社会工作博士专业学位教育的创新与标准”国际会议,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535276&idx=1&sn=8d5066101511c19188ba8d832d61bec5&chksm=9ae7f05ead907948c67ed45a1e28fea744e6baa0f9c3a1da853f2eb317029c2c6635d1270375#rd,0,南大全球交流
1746851040,项目宣讲 | 德国留学与研究巡讲 · 南京大学站,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535259&idx=1&sn=4543edf32ca64a31a6cbfe06dd7111e1&chksm=9ae7f069ad90797f02d4cfeddce6c18a8b4d840ca5b86ac05b9679e73701b4eab7a8bb4e4fee#rd,0,南大全球交流
1746757772,AI无界 苏港同行,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535255&idx=1&sn=65d6b88208092c19f3e0613458fdab8d&chksm=9ae7f065ad90797372f90be044d0e9760007559124a7b6cb0d2d547ce124ed816685aabb9aaa#rd,0,南大全球交流
1746666633,校领导会见缅甸驻华大使吴丁貌瑞、中国—东盟中心秘书长史忠俊一行,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535251&idx=1&sn=dcce861538c85af5dfc74202c85bf3f8&chksm=9ae7f061ad907977c2e8d81355718cd135fed197f60339a41dee0f1837b34e494c091c794ace#rd,0,南大全球交流
1746597745,谈哲敏校长会见法国驻上海总领事王度,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535250&idx=1&sn=32f5cbd603c6dd2d4f97da2cde25b087&chksm=9ae7f060ad9079767c027f11139e0879662e0b0f28d247b4e4b12fe466121104ba91e9391c28#rd,0,南大全球交流
1746515019,项目宣讲丨硕士丨2026巴黎高科国际工程师项目宣讲会,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535234&idx=1&sn=93fb3ecfcd09eee6615b32a97f0c4861&chksm=9ae7f070ad9079661d5e6885c1ea04c16abbb462d5e154ef43850b2abd861bd67f6df3084c62#rd,0,南大全球交流
1746333973,国际访问学者｜化学化工系列讲座预告,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535228&idx=1&sn=be831ad410492ca6124713851e1219c2&chksm=9ae7f08ead9079985df885f6b68371c9193e2283c30648a0bf909810a7d882bae50867c6d377#rd,0,南大全球交流
1746028791,我校举办2025年江苏省领事保护进校园暨教育部平安留学培训会,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535227&idx=1&sn=ca5812896eacdf282e49b225f3dbc097&chksm=9ae7f089ad90799f70441a10331d556f3dfdac54e8c2b3747106712bbaab10ec78f822e4ea18#rd,0,南大全球交流
1745830140,学者风采丨国际访问学者：Vikas Chand-一个喜马拉雅登山者的天文梦想,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535206&idx=1&sn=06e4e5954f01a2eba2de0192f0807ad9&chksm=9ae7f094ad907982e94109030c1b9e7f30584e9cc3d77d528ae559ddec19891d6d5062801c14#rd,0,南大全球交流
1745830140,NJU Experts丨NIFI Young Scholar：Vikas Chand,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247535206&idx=2&sn=3b0f90da1949d6f17536a076be3701b7&chksm=9ae7f094ad90798279e608e86d1bab2cc8128b3a98e27fa72dcb11aa2b4c5b65ee20ed6676cc#rd,0,南大全球交流
1745744420,南京大学与维也纳大学联合举办“（音乐）戏剧的文化转移：中国与奥地利”国际学术研讨会,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247534860&idx=1&sn=a9d7ab311a32804842147d7a47e62050&chksm=9ae7f3fead907ae8351352175caa81aeb732184cd302f63f31a46d0070c840d00b9a6a9b1871#rd,0,南大全球交流
1745560935,首届欧盟“伊拉斯谟＋”计划信息说明会在南京大学举办,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247534756&idx=1&sn=30346187f643c1ccb107ee31ffcef835&chksm=9ae7f256ad907b40c78de47c51b92564439ed9ab3eaf8c69e42ac80857bcec9da112e657bb0f#rd,0,南大全球交流
1745458882,扬州大学校领导一行来校调研座谈,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247534752&idx=1&sn=673fbf2c0ab2759793d71bf191888010&chksm=9ae7f252ad907b4477239bdd59db3aa0d57140726ee18ea2350d48d56e56f1944617e96e6b63#rd,0,南大全球交流
1745458882,国际访问学者｜讲座预告：气候动力学系列讲座,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247534752&idx=2&sn=c4df5735527de41681475f3e43a73ff8&chksm=9ae7f252ad907b44e6838c66bbf8bade40b0bb794d72ead77c6f3ba899d66fdfb03d302c0a19#rd,0,南大全球交流
1745372752,校领导会见英国伯明翰大学副校长一行,http://mp.weixin.qq.com/s?__biz=MzAwMDYzNDc4MQ==&mid=2247534733&idx=1&sn=e25ae649979f751bafb10231303dee9a&chksm=9ae7f27fad907b69d7c04dcc598767908c6c8e364232eb55df94d2aed9801a4a977754e09772#rd,0,南大全球交流
