时间,标题,链接,标签,公众号
1747470382,秉文社区建设新气象 | “寓”见秉文，“宿”说青春——春季学期文明寝室评比活动顺利举办,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519619&idx=3&sn=55352efbf7edcf5db328ea679b503f59&chksm=c26c0ea2f51b87b49aa7e58795b5556a39de25b8178053b9b12ebe7292cca3929b3c1722ba39#rd,0,南京大学秉文书院
1747218049,秉文书院关于“南京大学基层学生会组织优秀个人”拟推荐人选公示的通知,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519496&idx=1&sn=821317f6d16a9bc7945d8538a5de4d13&chksm=c26c0e29f51b873fe41f4c0320c42ab093ae4ade424cfe6f87481ee885eaa4fd60ab235c3815#rd,0,南京大学秉文书院
1747129903,秉文书院2025年春季早期科研方法训练营第二讲 | 刘柳教授：质性研究方法与访谈文本分析,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519492&idx=1&sn=f951d8692dedf399e3f809ba97c77609&chksm=c26c0e25f51b87336a46d77d9bf1196f886c597d3bc88aecf3e2104214e8fd77c7e6f6048e05#rd,0,南京大学秉文书院
1747129903,青协英语角 | 秉文书院&山西路社区“中国航天日”主题英语角活动,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519492&idx=2&sn=fd179b9c84a09c1ed87e9f7509cd4751&chksm=c26c0e25f51b8733ebb7976899dc76296ae88aeff67549e7a3e6e0718329708fc3a282cbfc69#rd,0,南京大学秉文书院
1746869220,活动预告 | “纸鸢秉意 诗墨蕴情”纸鸢制作与图文征集系列活动,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519479&idx=1&sn=f7355f7f4e06436c729b7b9f4f5d608b&chksm=c26c0fd6f51b86c003588a07dfb4ee3e82d0078160df00cbb3dfe5a016467d6a64c6387ea75b#rd,0,南京大学秉文书院
1746786220,秉墨安天下，共赴清风约｜期末压力大？秉文×安邦“五月联谊歌舞会”为你充电续航！,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519431&idx=1&sn=ee01d8061884ca78e67fc4ac9d7720ef&chksm=c26c0fe6f51b86f0991c1733e4ee2b6f139ba76d60858ef013f308fb1b0fd0c724d9106de7d3#rd,0,南京大学秉文书院
1746786220,活动预告 | 2025年春季学期“含英咀华，阅享午时”新生午餐读书会第五场旁听报名,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519431&idx=2&sn=9caef85ff367198a55ce69e672a13c24&chksm=c26c0fe6f51b86f0d15360e41304c805b7fdc42772d73af832963aa2417a6a45d34b094f36bb#rd,0,南京大学秉文书院
1746445379,【新闻】止于至善 教泽东南——致敬“大先生”系列展之走近郭秉文开幕,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519330&idx=1&sn=fc55426fc63c680c1ea4abf13375cf42&chksm=c26c0f43f51b8655dc67593dad2efb4159ec8409a81a5063c37f973cbc4d751e62e97cf5bbe6#rd,0,南京大学秉文书院
1746445379,携手共进，不负韶华｜戚明国同学在致敬“大先生”系列展之走近郭秉文开幕上的发言,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519330&idx=2&sn=aac430633b3e10102460d49c6aa7b232&chksm=c26c0f43f51b8655a693f34be515f204cf23058a9d54ae76fa53f20fa03445fede617c2e7071#rd,0,南京大学秉文书院
1746445379,节气特辑 立夏｜首夏犹清和，芳草亦未歇,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519330&idx=3&sn=ba3ba4b155bbdc81fd113f72e32d32cc&chksm=c26c0f43f51b865509f8210af4799b164d7b78b1c35bbd4b950e69d0f4d74a5ea843aed4ce87#rd,0,南京大学秉文书院
1746196838,活动预告 | 2025年春季学期“含英咀华，阅享午时”新生午餐读书会第四场旁听报名,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519255&idx=1&sn=c6ba9e846d841702332675a3b49e2df5&chksm=c26c0f36f51b8620cd917465d96e8c999da67865a38d80dd3c77d45bdb6be74535c4f0b367da#rd,0,南京大学秉文书院
1746077562,节日特辑｜致敬热爱劳动的你,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519248&idx=1&sn=cc636d3b7a2d0c0cbda6d619c08ed345&chksm=c26c0f31f51b86275a98f2d377b58a52cf4be82741f08f3392223b514ac9364bb8e2aadabf81#rd,0,南京大学秉文书院
1745902400,秉文书院2025年春季早期科研方法训练营开营仪式暨首场讲座成功举办,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519242&idx=1&sn=a1d2de5176281de3beda8af0927cf269&chksm=c26c0f2bf51b863d6a6fb7ccf1a9702c8d327f9c8d5259819e6adc049bc2d59ac5db604e1a93#rd,0,南京大学秉文书院
1745722200,秉文读书月｜晨光熹微，正是读书时,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519241&idx=1&sn=2ed6a58009adb9428434bae618c1fbb4&chksm=c26c0f28f51b863e4bfbae5bfa93bef7e401851436a9d40e98651ff6c4694197d34e8d0b9a3d#rd,0,南京大学秉文书院
