时间,标题,链接,标签,公众号
1746540189,“三室一厅”专题 | 毓琇书院举办“学科探微”院系导学下午茶——工业工程/金融工程专场,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501415&idx=1&sn=b4854afdee3371f3a1f93cbcb5e1cbc6&chksm=cfc931a7f8beb8b1a133e81a6485decc94eb800f70e8736ca5fdcc2e1c128eea9fd0032698d5#rd,0,南京大学毓琇书院
1746453820,书院动态 | 毓琇书院举办工科试验班专业分流宣讲会（现代工程与应用科学学院专场）,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501386&idx=1&sn=c386212869c0afe880a9ef1c683bd7b2&chksm=cfc9318af8beb89cfdabf0633b537f8a0b20126a626a4519d42e704c5d0f5597ffb685824aa7#rd,0,南京大学毓琇书院
1746370789,国家安全教育 | 毓琇书院、江苏警官学院联合举办“守护国家安全，青春挺膺担当”主题团日,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501365&idx=1&sn=67321eefc4cd6950eeb39f4eb8e97495&chksm=cfc931f5f8beb8e35637f9aab5697436b85e6663f13698df16de2a2c725766b48f242285ed9f#rd,0,南京大学毓琇书院
1746270498,书院动态 | “羽”你同行，共赴热爱——毓琇书院师生趣味羽毛球赛圆满落幕！,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501338&idx=1&sn=ea5c13251ed5c90a0acc4deade0bec50&chksm=cfc931daf8beb8cc0497805e7f8f1f54fbe302b7be15852de04c77bcd2c69dc9cef24426ea9f#rd,0,南京大学毓琇书院
1746170968,书院动态 | 毓琇书院举办工科试验班专业分流宣讲会（工程管理学院专场）,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501283&idx=1&sn=c625e1b1265c1cd027a470d8d6e76bc4&chksm=cfc93223f8bebb3558ccde3af8dade92dd421df9990f684878e56fe0eb043bcbb4a763ba34fc#rd,0,南京大学毓琇书院
1746101920,“灯塔引航”新生导师沙龙第37期丨韩金峰：我的梦想,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501260&idx=1&sn=78d3a53503bc7acec8a419909fa1a601&chksm=cfc9320cf8bebb1aeb654dbf8c3351aa3f15af0d0374aab422075b62f5dedf22853c8a3c29d8#rd,0,南京大学毓琇书院
1746025370,“灯塔引航”新生导师沙龙第36期 | 赵康僆：我国空间信息基础设施未来发展趋势,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501247&idx=1&sn=700d44be8258bdcea23301cbb476410b&chksm=cfc9327ff8bebb692f31a59edb5a5f3b4fc3f6ebe18fd70ea41d79ca1896f197cc5dea328f2a#rd,0,南京大学毓琇书院
1745890280,通知发布 | 关于招募南京大学毓琇书院朋辈劳育导师的通知,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501236&idx=1&sn=9e9f49cac4c29afaee7cc17b448ac845&chksm=cfc93274f8bebb62b92cf88276f038a9a694621996981f10f3da3040a2c49ac766d04456da76#rd,0,南京大学毓琇书院
1745852050,“三室一厅”专题 | 毓琇书院开展“学科探微”院系导学下午茶（第7-9场）,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501229&idx=1&sn=ca419a940fd8160edecc896413005f10&chksm=cfc9326df8bebb7ba1cbc0b724794107f6c11d7bd40e7010d3b70e541a59dd2fe8ff88d61fd7#rd,0,南京大学毓琇书院
1745746243,毓琇讲坛第32期 | 萨里大学孙智立教授分享“面向未来 5G/6G 系统的卫星星座”,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501193&idx=1&sn=ba73a5c11b91bb29efa0ed36e0d94b57&chksm=cfc93249f8bebb5fa9380c259330b87f98fe184dda80e6e0980938e6d1fae443d449475a6986#rd,0,南京大学毓琇书院
1745502511,毓琇书院国家安全教育主题党课暨入党启蒙教育 | 毛维准：百年未有之大变局与中国周边安全,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501153&idx=1&sn=99bc578c1f400b1b22543872fb3c2a78&chksm=cfc932a1f8bebbb788d37953a7c93a5cf46ffd998d5a0fb37c2f393f025701dacfc592bfbbe5#rd,0,南京大学毓琇书院
1745423639,世界读书日 | “最是书香能致远”毓琇学子心目中的好书推荐！,http://mp.weixin.qq.com/s?__biz=Mzg5MTU0NDIzOQ==&mid=2247501142&idx=1&sn=ef5da8c31adfb72d7d99a87c142dde95&chksm=cfc93296f8bebb80be49d668db34f16809c802efc3f001e1eeb6929f354feb48587f4f1aeb4c#rd,0,南京大学毓琇书院
