时间,标题,链接,标签,公众号
1747194015,南雍下午茶｜问答记录,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506644&idx=3&sn=1e70d9326eef62f90a86f913ae934bc1&chksm=c2e7e35ef5906a48b46d9f8a0b84f784de8a80d70c07bcd640027f745a3125d35e1ce2103d05#rd,0,南京大学有训书院
1746673284,学子风采｜“最强大脑”陶屹霄：在脑力战场与南大校园的逐梦之旅,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506565&idx=1&sn=bbf785c879e8cf9793277b6df139beec&chksm=c2e7e30ff5906a190f695a892b6d6557c5dc29b9675e7406f372fe026bf2fe4fffe7d8c2f88d#rd,0,南京大学有训书院
1746632570,小鼓小楼，南耕有你 | 科普种植劳动实践志愿者招募,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506564&idx=1&sn=c8ffe67459b80af88548a3f49094950b&chksm=c2e7e30ef5906a186545afc029788fee260fbf91466f3e6f08f78c3b7ea5ef27330737bf684e#rd,0,南京大学有训书院
1746545798,有训书院青年学子热议习近平总书记殷殷嘱托,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506563&idx=1&sn=67225f4ce01a04d3e63c528293130379&chksm=c2e7e309f5906a1f5e5ad3c2d76b537498d680b7ef6df5fc725678103919576c14ae0a3c948d#rd,0,南京大学有训书院
1746445462,“益”卖倾情，爱心传递｜公益义卖暨心理健康嘉年华，邀您“益”起闪耀！,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506450&idx=1&sn=ce17431f71e19c14c196b33db8035ff4&chksm=c2e7e398f5906a8ef6222ac98f396defc2eeae83fdf4ba28d0d866fdb768567986f215dcbe50#rd,0,南京大学有训书院
1746358777,南京大学有训书院祝大家五四青年节快乐！,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506449&idx=1&sn=37cfd027d50dd3f2f9349a4cca987a22&chksm=c2e7e39bf5906a8dd17b811e71bb56584f5c34c80c50eb0e1812006824f47f0eaa7721600e1b#rd,0,南京大学有训书院
1746092149,祝贺！南京大学有训书院新生导师杜灵杰教授获第29届“中国青年五四奖章”！,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506392&idx=1&sn=528f08e5883e11c43c4a439c87eefc6e&chksm=c2e7e052f5906944a109512e7c52fda8f131e5eb88859d2564bec430ffeec597f13084f2d561#rd,0,南京大学有训书院
1745757236,春日序章，双院芳华 | 有训书院–行知书院集体生日会活动,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506360&idx=1&sn=7c71663f743dc19c360144ef4605e9a7&chksm=c2e7e032f590692429985e8d591adca285334448e66c31cff9cc946dba25b6e31d27c912c7ed#rd,0,南京大学有训书院
1745237694,橙色加油站第11站｜《用数学的眼光观察世界》讲座顺利举办,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506312&idx=1&sn=4bfa8291ed1398e343bd9c947d704d7f&chksm=c2e7e002f5906914bed3fdb1976854417083e41f47d93e1a8a132cef92fe53e41df40295992b#rd,0,南京大学有训书院
1745237694,有知班团支部开展“追寻革命记忆，学习中山精神”主题团日活动,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506312&idx=2&sn=e759414bc54e5da34f49e2301c43d4fa&chksm=c2e7e002f5906914b251e3c67991bd72c200a6943f993942a959a6a9d908a760234c9e4230b9#rd,0,南京大学有训书院
1745237694,数学学院、有训书院联合举办2024级数学强基班师生交流会,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506312&idx=3&sn=c4edd834052f8c0984d21a51b635a827&chksm=c2e7e002f590691413c8b5a37c2cf36494d1dcc0d631200da85d0fc49fc87e70732a38b3947d#rd,0,南京大学有训书院
1744722146,有训书院举办“全民国家安全教育，走深走实十周年”党团员主题教育,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506307&idx=1&sn=f41ec277fee597c1110c5b8d3a1f20d7&chksm=c2e7e009f590691f2b7ae45297c13deb6bd5512a85f08c6e5268fd85fff6f63dcb678bf23b72#rd,0,南京大学有训书院
1743582005,春日光影，镜中南大——献礼南大校庆123周年之有训书院摄影比赛,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247506147&idx=1&sn=837504cbbd90f5f2f773a8507f7f549d&chksm=c2e7e169f590687fd50f912175b23490468f64b0182c0078801514807e315c37c96561212e64#rd,0,南京大学有训书院
1743418056,有训书院有致班、有初班团支部联合开展陆军炮兵防空兵学院南京校区参访活动,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247505889&idx=1&sn=a92aa3b52fec62f68679af97cc3c2719&chksm=c2e7ee6bf590677d1e128be5bd846ff071b3dc704b32e19f58c34005181db713116968aebf53#rd,0,南京大学有训书院
1742913604,“春日花笺，青春新页”｜有训书院 - 行知书院集体生日会来啦！,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247505709&idx=1&sn=8b90579386abbce9fbab8aae0b91d5be&chksm=c2e7eea7f59067b151fc77138562ac644d9e06c687129d44186e808eff578a79a1318598315e#rd,0,南京大学有训书院
1742559311,文理融通，篆刻匠心｜2025春季学期第一次“文理融通”活动顺利举行,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247505692&idx=1&sn=4345e90a12b3aa114d41548574ce711c&chksm=c2e7ee96f590678037e62c3c6a59447deb43a85db5ae8da42bf36ea2986dad1943aedb7dd51d#rd,0,南京大学有训书院
1742479762,风云再起，气象新元：有初班春学期大气科学师生座谈会暨第一次主题团日活动顺利举行,http://mp.weixin.qq.com/s?__biz=Mzk0MDE5MTk3Mw==&mid=2247505665&idx=1&sn=c6720e86c2ebbc601f2d593841dc8ea2&chksm=c2e7ee8bf590679dc37dc3860f98292ad764bfafab0e53eed05713b128e178a8b4aabfff6236#rd,0,南京大学有训书院
